isbn,title,author_id,pages,cover_image,summary,rating,id
6374,Brief Interviews With Hideous Men : Stories,1437,2000,http://images.amazon.com/images/P/0316925195.01.LZZZZZZZ.jpg,Summary not available,0,6374
6375,Come Together,3951,2000,http://images.amazon.com/images/P/0425176053.01.LZZZZZZZ.jpg,Summary not available,0,6375
6376,Madwomans Underclothes Essays and Occasion,3952,0,http://images.amazon.com/images/P/0330301497.01.LZZZZZZZ.jpg,Summary not available,0,6376
6377,The further letters of Henry Root,3953,1980,http://images.amazon.com/images/P/0297778536.01.LZZZZZZZ.jpg,Summary not available,0,6377
6378,Blessings : A Novel,393,2003,http://images.amazon.com/images/P/0812969812.01.LZZZZZZZ.jpg,Summary not available,0,6378
6379,The Lincoln Reader,3954,1990,http://images.amazon.com/images/P/0306803984.01.LZZZZZZZ.jpg,Summary not available,0,6379
6380,"The Drawing of the Three (The Dark Tower, Book 2)",120,1997,http://images.amazon.com/images/P/0451163524.01.LZZZZZZZ.jpg,Summary not available,0,6380
6381,"Wizard and Glass (The Dark Tower, Book 4)",120,1998,http://images.amazon.com/images/P/0451194861.01.LZZZZZZZ.jpg,Summary not available,0,6381
6382,The Game of Life and How to Play It,3955,1999,http://images.amazon.com/images/P/0852073259.01.LZZZZZZZ.jpg,Summary not available,0,6382
6383,Beloved,20,1998,http://images.amazon.com/images/P/0452280621.01.LZZZZZZZ.jpg,Summary not available,0,6383
6384,Prince Among Slaves (Oxford Paperbacks),3956,1986,http://images.amazon.com/images/P/0195042239.01.LZZZZZZZ.jpg,Summary not available,0,6384
6385,Cannery Row (Twentieth-Century Classics),640,1994,http://images.amazon.com/images/P/0140187375.01.LZZZZZZZ.jpg,Summary not available,0,6385
6386,The Eyes of the Dragon,120,2001,http://images.amazon.com/images/P/0451166582.01.LZZZZZZZ.jpg,Summary not available,0,6386
6387,A Lady of the West,825,1997,http://images.amazon.com/images/P/0671019732.01.LZZZZZZZ.jpg,Summary not available,0,6387
6388,The Empty Chair,1012,2001,http://images.amazon.com/images/P/0671026011.01.LZZZZZZZ.jpg,Summary not available,0,6388
6389,Invisible Light,3957,2000,http://images.amazon.com/images/P/0231120621.01.LZZZZZZZ.jpg,Summary not available,0,6389
6390,Unseen,3958,1995,http://images.amazon.com/images/P/1895555590.01.LZZZZZZZ.jpg,Summary not available,0,6390
6391,The maestro: A novel,3959,1995,http://images.amazon.com/images/P/0888992424.01.LZZZZZZZ.jpg,Summary not available,0,6391
6392,Easy Avenue,3960,1991,http://images.amazon.com/images/P/088899124X.01.LZZZZZZZ.jpg,Summary not available,0,6392
6393,Thirteenth Child,3961,1995,http://images.amazon.com/images/P/0006479650.01.LZZZZZZZ.jpg,Summary not available,0,6393
6394,Two Moons in August,3962,1998,http://images.amazon.com/images/P/0888991703.01.LZZZZZZZ.jpg,Summary not available,0,6394
6395,Up to Low,3960,1991,http://images.amazon.com/images/P/088899088X.01.LZZZZZZZ.jpg,Summary not available,0,6395
6396,There Will Be Wolves,3961,1994,http://images.amazon.com/images/P/0006479383.01.LZZZZZZZ.jpg,Summary not available,0,6396
6397,Bridget Jones's Diary,158,2001,http://images.amazon.com/images/P/0330375253.01.LZZZZZZZ.jpg,Summary not available,0,6397
6398,Somebody'S Dad,3963,2002,http://images.amazon.com/images/P/0373834993.01.LZZZZZZZ.jpg,Summary not available,0,6398
6399,Fierce Invalids Home from Hot Climates,846,2001,http://images.amazon.com/images/P/055337933X.01.LZZZZZZZ.jpg,Summary not available,0,6399
6400,Forms of Devotion: Stories and Pictures,3964,1998,http://images.amazon.com/images/P/0002245663.01.LZZZZZZZ.jpg,Summary not available,0,6400
6401,The Summons,19,2002,http://images.amazon.com/images/P/0385503822.01.LZZZZZZZ.jpg,Summary not available,0,6401
6402,The Sweet Potato Queens' Book of Love,2703,1999,http://images.amazon.com/images/P/0609804138.01.LZZZZZZZ.jpg,Summary not available,0,6402
6403,Drowning Ruth (Oprah's Book Club),3965,2001,http://images.amazon.com/images/P/0345439104.01.LZZZZZZZ.jpg,Summary not available,0,6403
6404,The Hope : A Novel,3105,1994,http://images.amazon.com/images/P/0316852570.01.LZZZZZZZ.jpg,Summary not available,0,6404
6405,Courting Trouble,544,2003,http://images.amazon.com/images/P/0061031410.01.LZZZZZZZ.jpg,Summary not available,0,6405
6406,Normal Girl : A Novel,3966,2001,http://images.amazon.com/images/P/0375757597.01.LZZZZZZZ.jpg,Summary not available,0,6406
6407,The Haunting of Hill House,3967,1984,http://images.amazon.com/images/P/0140071083.01.LZZZZZZZ.jpg,Summary not available,0,6407
6408,Dying Inside,3968,1976,http://images.amazon.com/images/P/0345248228.01.LZZZZZZZ.jpg,Summary not available,0,6408
6409,Flame-Colored Taffeta,3969,1989,http://images.amazon.com/images/P/0374423415.01.LZZZZZZZ.jpg,Summary not available,0,6409
6410,The Night I Disappeared,3970,2002,http://images.amazon.com/images/P/0743439791.01.LZZZZZZZ.jpg,Summary not available,0,6410
6411,"Frankenstein, Or, the Modern Prometheus: The 1818 Text (Oxford World's Classics)",269,1998,http://images.amazon.com/images/P/0192833669.01.LZZZZZZZ.jpg,Summary not available,0,6411
6412,Of Tangible Ghosts (Ghost trilogy),3823,1995,http://images.amazon.com/images/P/0812548221.01.LZZZZZZZ.jpg,Summary not available,0,6412
6413,Scent of Magic,3971,1999,http://images.amazon.com/images/P/0380784165.01.LZZZZZZZ.jpg,Summary not available,0,6413
6414,The SECRET BOOK OF GRAZIA DEI ROSSI,3972,1998,http://images.amazon.com/images/P/0684848406.01.LZZZZZZZ.jpg,Summary not available,0,6414
6415,One Virgin Too Many,3973,2001,http://images.amazon.com/images/P/0446677698.01.LZZZZZZZ.jpg,Summary not available,0,6415
6416,Absolution by Murder: A Sister Fidelma Mystery (Sister Fidelma Mysteries (Paperback)),3974,1997,http://images.amazon.com/images/P/0451192990.01.LZZZZZZZ.jpg,Summary not available,0,6416
6417,The Moving Finger (Miss Marple Mysteries (Paperback)),1350,1994,http://images.amazon.com/images/P/0425105695.01.LZZZZZZZ.jpg,Summary not available,0,6417
6418,Tarot Tales,2879,1996,http://images.amazon.com/images/P/0441003524.01.LZZZZZZZ.jpg,Summary not available,0,6418
6419,Merlin's Harp,3975,1997,http://images.amazon.com/images/P/0451455835.01.LZZZZZZZ.jpg,Summary not available,0,6419
6420,The Game,227,1992,http://images.amazon.com/images/P/0679742565.01.LZZZZZZZ.jpg,Summary not available,0,6420
6421,To Say Nothing of the Dog,2155,1998,http://images.amazon.com/images/P/0553575384.01.LZZZZZZZ.jpg,Summary not available,0,6421
6422,Bluebeard's Egg and Other Stories,338,1987,http://images.amazon.com/images/P/0449214176.01.LZZZZZZZ.jpg,Summary not available,0,6422
6423,Moving Target,2637,2002,http://images.amazon.com/images/P/0061031070.01.LZZZZZZZ.jpg,Summary not available,0,6423
6424,The Last Precinct,48,2001,http://images.amazon.com/images/P/0425180638.01.LZZZZZZZ.jpg,Summary not available,0,6424
6425,Great Expectations (Wordsworth Classics),233,1997,http://images.amazon.com/images/P/1853260045.01.LZZZZZZZ.jpg,Summary not available,0,6425
6426,Le Silence des Agneaux,336,2000,http://images.amazon.com/images/P/2266051326.01.LZZZZZZZ.jpg,Summary not available,0,6426
6427,The White Mare (Dalriada Trilogy),3976,0,http://images.amazon.com/images/P/0752860178.01.LZZZZZZZ.jpg,Summary not available,0,6427
6428,El Pianista del Gueto de Varsovia,3977,2000,http://images.amazon.com/images/P/849515708X.01.LZZZZZZZ.jpg,Summary not available,0,6428
6429,"Muerte de Kurt Cobain, La (Alba Joven)",3978,2000,http://images.amazon.com/images/P/8488730179.01.LZZZZZZZ.jpg,Summary not available,0,6429
6430,Diccionario de falsas creencias,3979,2001,http://images.amazon.com/images/P/8488413750.01.LZZZZZZZ.jpg,Summary not available,0,6430
6431,Living Dead in Dallas (Southern Vampire Mysteries),3980,2002,http://images.amazon.com/images/P/0441009239.01.LZZZZZZZ.jpg,Summary not available,0,6431
6432,Dead Until Dark (Southern Vampire Mysteries),3980,2001,http://images.amazon.com/images/P/0441008534.01.LZZZZZZZ.jpg,Summary not available,0,6432
6433,September,3166,1991,http://images.amazon.com/images/P/0312924801.01.LZZZZZZZ.jpg,Summary not available,0,6433
6434,Constant Friends,3981,1993,http://images.amazon.com/images/P/1857970446.01.LZZZZZZZ.jpg,Summary not available,0,6434
6435,Angel: A Novel,3982,1995,http://images.amazon.com/images/P/0786702427.01.LZZZZZZZ.jpg,Summary not available,0,6435
6436,"The Scarecrow Walks at Midnight (Goosebumps, No 20)",1203,1995,http://images.amazon.com/images/P/0590477420.01.LZZZZZZZ.jpg,Summary not available,0,6436
6437,"Ghost Beach (Goosebumps, No 22)",1203,1995,http://images.amazon.com/images/P/0590477447.01.LZZZZZZZ.jpg,Summary not available,0,6437
6438,Loving Becky,3983,1996,http://images.amazon.com/images/P/0440222435.01.LZZZZZZZ.jpg,Summary not available,0,6438
6439,Grunts!: A Fantasy With Attitude,2983,1997,http://images.amazon.com/images/P/0451454537.01.LZZZZZZZ.jpg,Summary not available,0,6439
6440,Provenance,3984,1979,http://images.amazon.com/images/P/0316555525.01.LZZZZZZZ.jpg,Summary not available,0,6440
6441,The Manson Curse,3985,1990,http://images.amazon.com/images/P/0688101194.01.LZZZZZZZ.jpg,Summary not available,0,6441
6442,Loving attitudes,3986,1988,http://images.amazon.com/images/P/0241123968.01.LZZZZZZZ.jpg,Summary not available,0,6442
6443,The Azanian assignment,3987,1978,http://images.amazon.com/images/P/0060112719.01.LZZZZZZZ.jpg,Summary not available,0,6443
6444,BLOODY WATERS,3988,1993,http://images.amazon.com/images/P/0671739085.01.LZZZZZZZ.jpg,Summary not available,0,6444
6445,Sweet Sorcery,3989,1997,http://images.amazon.com/images/P/0821756044.01.LZZZZZZZ.jpg,Summary not available,0,6445
6446,Met by Moonlight,3990,1998,http://images.amazon.com/images/P/0786004827.01.LZZZZZZZ.jpg,Summary not available,0,6446
6447,Hester Dark,3991,2002,http://images.amazon.com/images/P/0751516678.01.LZZZZZZZ.jpg,Summary not available,0,6447
6448,Mr Foreigner,3992,2003,http://images.amazon.com/images/P/0297828991.01.LZZZZZZZ.jpg,Summary not available,0,6448
6449,The Clairvoyant,3993,1999,http://images.amazon.com/images/P/0061013722.01.LZZZZZZZ.jpg,Summary not available,0,6449
6450,Triple,97,1991,http://images.amazon.com/images/P/0451163540.01.LZZZZZZZ.jpg,Summary not available,0,6450
6451,"Peterman Rides Again: Adventures Continue with the Real \J. Peterman\"" Through Life & the Catalog Business""",3994,2000,http://images.amazon.com/images/P/0735201994.01.LZZZZZZZ.jpg,Summary not available,0,6451
6452,No More Bobs,3995,2003,http://images.amazon.com/images/P/1414011458.01.LZZZZZZZ.jpg,Summary not available,0,6452
6453,Owl Babies,3996,1996,http://images.amazon.com/images/P/1564029654.01.LZZZZZZZ.jpg,Summary not available,0,6453
6454,I Am a Bunny (Golden Sturdy Book),3997,1963,http://images.amazon.com/images/P/0307121259.01.LZZZZZZZ.jpg,Summary not available,0,6454
6455,Doggies (Boynton Board Books (Simon & Schuster)),3998,1984,http://images.amazon.com/images/P/0671493183.01.LZZZZZZZ.jpg,Summary not available,0,6455
6456,Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Book),828,1996,http://images.amazon.com/images/P/0679882812.01.LZZZZZZZ.jpg,Summary not available,0,6456
6457,Moo Baa La La La,3998,1982,http://images.amazon.com/images/P/067144901X.01.LZZZZZZZ.jpg,Summary not available,0,6457
6458,The Very Busy Spider,2634,1989,http://images.amazon.com/images/P/0399215921.01.LZZZZZZZ.jpg,Summary not available,0,6458
6459,Are You My Mother (Beginner Books),3999,1966,http://images.amazon.com/images/P/0394900189.01.LZZZZZZZ.jpg,Summary not available,0,6459
6460,"Go, Dog, Go (I Can Read It All by Myself Beginner Books)",4000,1961,http://images.amazon.com/images/P/0394800206.01.LZZZZZZZ.jpg,Summary not available,0,6460
6461,Curious George (Sandpiper Books),4001,1973,http://images.amazon.com/images/P/039515023X.01.LZZZZZZZ.jpg,Summary not available,0,6461
6462,Alice in Wonderland and the World Trade Center Disaster,4002,2002,http://images.amazon.com/images/P/0953881024.01.LZZZZZZZ.jpg,Summary not available,0,6462
6463,Star Trek Giant 3: Final Frontier,1984,1991,http://images.amazon.com/images/P/1852860596.01.LZZZZZZZ.jpg,Summary not available,0,6463
6464,Macbeth (Cambridge School Shakespeare),326,1993,http://images.amazon.com/images/P/0521426219.01.LZZZZZZZ.jpg,Summary not available,0,6464
6465,MS Access 97 One Step at a Time (BP),4003,1997,http://images.amazon.com/images/P/0859344304.01.LZZZZZZZ.jpg,Summary not available,0,6465
6466,Reunion (Star Trek: The Next Generation),104,1992,http://images.amazon.com/images/P/0671787551.01.LZZZZZZZ.jpg,Summary not available,0,6466
6467,Shadows on the Sun (Star Trek),104,1994,http://images.amazon.com/images/P/0671869108.01.LZZZZZZZ.jpg,Summary not available,0,6467
6468,The Inheritor,731,1984,http://images.amazon.com/images/P/0812516001.01.LZZZZZZZ.jpg,Summary not available,0,6468
6469,Phantom Tollbooth,4004,1970,http://images.amazon.com/images/P/0394821998.01.LZZZZZZZ.jpg,Summary not available,0,6469
6470,High Cost of Living: A Novel,4005,1988,http://images.amazon.com/images/P/0449208796.01.LZZZZZZZ.jpg,Summary not available,0,6470
6471,The Universal Donor (Norton Paperback Fiction),4006,1998,http://images.amazon.com/images/P/0393318451.01.LZZZZZZZ.jpg,Summary not available,0,6471
6472,Washington Square (World's Classics),429,1998,http://images.amazon.com/images/P/0192835181.01.LZZZZZZZ.jpg,Summary not available,0,6472
6473,Samthase und Odradek (Edition Suhrkamp),4007,1990,http://images.amazon.com/images/P/3518115758.01.LZZZZZZZ.jpg,Summary not available,0,6473
